year,mean_population,std_population,min_population,max_population,mean_age,std_age,min_age,max_age
56,278.0,89.16651090329074,160,445,7.825659907346005,0.4258576813290969,7.276923076923077,8.36241610738255
57,284.1,94.48391985470919,156,475,7.7707213002582805,0.3688973413911457,7.371980676328502,8.298013245033113
58,288.3,97.16658090333549,156,483,7.657558903613227,0.32693051079306606,7.20703125,8.166666666666666
59,291.0,99.28969958885185,162,494,7.619766309170961,0.25155772430405465,7.159695817490494,7.8933333333333335
60,288.5,97.47050836022146,164,489,7.5130612434662165,0.3389829850231709,6.9689922480620154,7.912844036697248
61,293.4,100.73639968860422,168,502,7.516675126573331,0.47722811881605975,6.803703703703704,8.157407407407407
62,297.7,101.06878845617969,176,504,7.50974443081662,0.37220681014233054,6.971590909090909,8.16822429906542
63,302.1,101.6731691909588,188,503,7.5180537596287795,0.43961178501180587,6.840425531914893,8.218009478672986
64,305.8,102.35102995736455,196,512,7.517478318352595,0.431124612510665,7.02834008097166,8.257009345794392
65,311.7,108.07101574633433,200,536,7.5015342370833595,0.4177741284997721,6.907258064516129,8.122727272727273
66,314.5,112.40428026646593,202,550,7.563639324877736,0.2945796993065149,7.033333333333333,7.925925925925926
67,320.6,118.56943582184705,195,571,7.618893356758299,0.31169429048237335,7.221789883268483,8.097435897435897
68,321.4,112.72897685254765,192,567,7.633515685432118,0.3072882003214925,7.117647058823529,8.078947368421053
69,323.1,112.47068753926756,190,558,7.5433613164373385,0.27956258769772013,7.239185750636132,8.155172413793103
70,325.4,109.943621915962,201,553,7.5667369956036765,0.3312107388735313,7.215151515151515,8.25
71,327.6,109.33760154270401,201,561,7.4611355476752355,0.2769820519690548,7.1441441441441444,8.141630901287554
72,330.1,110.9018084212837,201,552,7.406079735952474,0.2227803637185602,6.990049751243781,7.728506787330317
73,333.7,110.77309139758526,209,558,7.388399113650836,0.22203135956481868,6.966507177033493,7.729166666666667
74,336.1,111.12900411483743,221,563,7.29419910656042,0.24751452428823692,6.923076923076923,7.660516605166052
75,339.2,112.67238644258258,224,569,7.254406332378781,0.23198188302002778,6.812260536398467,7.596256684491979
76,341.1,115.42428976028688,210,571,7.247264845300434,0.1439299363887554,7.071428571428571,7.475935828877005
77,341.1,117.32334237766442,217,584,7.245635696286913,0.25670959557278006,6.829166666666667,7.540760869565218
78,346.1,114.89555643665636,220,582,7.32824354136739,0.2505517027225277,6.933070866141732,7.714666666666667
79,347.0,113.97953032599027,229,579,7.2970940024999695,0.25428013418137063,6.959016393442623,7.622395833333333
80,351.2,114.19359779680198,230,582,7.398555568983807,0.2382558476722974,7.021739130434782,7.817490494296578
81,353.0,117.73982617053018,228,601,7.400117412505078,0.15437667277411976,7.109649122807017,7.628169014084507
82,354.6,122.52455536204434,230,613,7.440302823905595,0.21751621621258888,7.034782608695652,7.746212121212121
83,358.2,122.32452284349566,233,604,7.459728608816659,0.16529369256614013,7.103004291845494,7.718579234972678
84,354.8,126.51991498925729,227,608,7.47552119723795,0.15040206516714846,7.253886010362694,7.713896457765667
85,354.7,128.61661375317473,235,612,7.495137033624877,0.22676523274701796,7.127659574468085,7.950331125827814
86,358.5,130.68473514531067,237,614,7.527933784705274,0.3167166987676616,7.219409282700422,8.036912751677852
87,360.7,130.43861902570623,241,606,7.485379884022981,0.2358481372891497,7.261946902654867,8.06640625
88,359.8,133.13468535451025,235,601,7.398984691747726,0.24625317490091592,7.153191489361702,7.848684210526316
89,361.3,131.3502950129919,245,604,7.367537689823109,0.22212914058254923,6.963265306122449,7.666666666666667
90,363.6,135.3581258078813,240,607,7.312895153809531,0.2217313697550253,7.005025125628141,7.580555555555556
91,367.6,139.30956735111755,236,620,7.306663548461427,0.22822498557962118,6.8940677966101696,7.529411764705882
92,368.5,143.0666123019468,238,632,7.375796541209292,0.19075393459797657,7.050387596899225,7.696569920844327
93,367.5,141.81384511628852,228,630,7.366782838715639,0.20779202125975885,7.17948717948718,7.872340425531915
94,369.2,146.17326096869505,227,648,7.255841253698091,0.226069109803296,6.887029288702929,7.714659685863874
95,367.3,137.02234205494452,232,624,7.301580826556881,0.22156635632278507,6.958762886597938,7.717948717948718
96,373.4,139.33668257537607,236,628,7.20569134369795,0.27295625055430267,6.8549222797927465,7.651629072681704
97,376.4,140.15245667169418,235,631,7.201786668119271,0.23045103598986652,6.802631578947368,7.5886889460154245
98,381.2,137.19961127252998,238,627,7.144961228445827,0.25688429937304447,6.799485861182519,7.68733850129199
99,380.5,136.41134687244883,236,618,7.178605128368029,0.26292670434730736,6.8559322033898304,7.624573378839591
100,379.9,135.35340573640713,227,613,7.215705106470914,0.2703576239989137,6.911357340720222,7.731788079470198
101,382.2,136.41993989149825,223,616,7.258711372131448,0.23610211895173316,6.961832061068702,7.628246753246753
102,380.9,139.99400780827094,214,626,7.24627558421773,0.2480490886211613,6.80050505050505,7.55607476635514
103,387.6,144.4092948685937,216,632,7.182936100813061,0.2777308360137013,6.841145833333333,7.698360655737705
104,385.1,142.9673233838962,216,623,7.213528033156346,0.3034234433065972,6.75,7.859016393442623
105,387.9,140.73809402969442,214,633,7.197822761603225,0.3477004109315949,6.625984251968504,7.864238410596027
106,389.3,138.1577600667681,212,639,7.197825782006349,0.30143510711193044,6.7443609022556394,7.685092127303182
107,390.7,137.39727475867602,216,634,7.2104265400967575,0.2820909560447662,6.75,7.582914572864322
108,393.5,137.05088268393038,215,629,7.145112026784244,0.26657003032586873,6.715909090909091,7.548922056384743
109,394.6,135.8260325236334,219,624,7.1970159444014525,0.2503486883192449,6.904580152671755,7.685154975530179
110,390.5,136.64247753413528,217,620,7.281924532606252,0.18254060581705764,7.0078125,7.601328903654485
111,393.2,136.7794656453308,218,632,7.2737229998519695,0.20036931125891103,6.966772151898734,7.679054054054054
112,394.3,139.94447311543087,217,649,7.2184511133283635,0.24051202520149945,6.972568578553616,7.7282229965156795
113,395.3,147.72350298220434,212,666,7.281049819288514,0.30175210687910564,6.881909547738694,7.850909090909091
114,392.2,144.09163750891307,212,646,7.2770815799967945,0.30181878592391226,6.9328165374677,8.026923076923078
115,392.6,142.90571872547451,226,646,7.249978860863256,0.2760946276082195,6.879177377892031,7.853754940711463
116,394.0,146.4270770345734,226,656,7.224303108125038,0.29781124769247186,6.775252525252525,7.795833333333333
117,390.8,141.35518698968528,229,653,7.245430475830385,0.26975038968233483,6.814621409921671,7.7673469387755105
118,390.5,143.8952165060859,235,653,7.221932279928841,0.265426718287444,6.821276595744681,7.573476702508961
119,393.6,143.3575173396142,248,673,7.278417761454074,0.29274957932339074,6.955645161290323,7.842741935483871
120,392.5,145.33046633257752,240,665,7.252116166113012,0.2604267152383578,6.819672131147541,7.679166666666666
121,389.6,145.66491227013685,240,673,7.218788395460611,0.1836903776500905,6.9021739130434785,7.6
122,390.1,146.03154149399066,238,676,7.1856566515066005,0.17842115559375726,6.909090909090909,7.516806722689076
123,392.0,149.9896292711229,237,686,7.124855907031351,0.21960714381085134,6.755747126436781,7.594142259414226
124,396.1,152.36246986125627,233,692,7.10150581037918,0.1990505865361631,6.84549356223176,7.423728813559322
125,396.9,150.81810236175232,227,687,7.117719184560538,0.23436388761093496,6.820574162679426,7.424242424242424
126,395.9,147.6327651076594,227,688,7.190364299109319,0.23935752605786345,6.862745098039215,7.590308370044053
127,403.0,152.2176803864197,233,720,7.150944677857849,0.2659758107905546,6.791767554479419,7.656652360515022
128,402.1,157.0268554526051,227,730,7.16462233122099,0.25563799775440543,6.934466019417476,7.619528619528619
129,405.5,162.79247184341446,228,744,7.128421401571413,0.2340812921206149,6.884931506849315,7.688135593220339
130,410.1,160.77413418277897,230,737,7.128041504872648,0.239116458682102,6.75107296137339,7.611650485436893
131,413.9,165.63242436189842,240,745,7.0718000743372995,0.25769648035055304,6.720833333333333,7.643312101910828
132,410.0,158.8248511201359,236,726,7.106374458525989,0.28100934756558216,6.614406779661017,7.590322580645161
133,409.8,158.94010052707137,229,719,7.053078795201065,0.15327861725239714,6.823920265780731,7.298360655737705
134,413.6,159.30906370253317,219,719,7.091822615150484,0.13710232373860506,6.9152892561983474,7.309523809523809
135,414.0,154.22206211967355,232,712,7.048188617473514,0.16260468312474605,6.780172413793103,7.4
136,411.5,157.44505214342064,232,716,7.0750236479018245,0.16427530765048057,6.853360488798371,7.396551724137931
137,413.4,158.80959948595327,234,728,7.153285581155546,0.2582309890331746,6.705128205128205,7.522435897435898
138,413.1,159.97531059510402,234,733,7.111520479609036,0.28143129200163275,6.544303797468355,7.487179487179487
139,413.2,157.27527177249166,228,721,7.13445687554985,0.2945312881924148,6.517543859649122,7.4969325153374236
140,415.3,159.27826803009464,236,708,7.04944733287694,0.2765175869153766,6.628691983122363,7.422316384180791
141,419.7,162.66328548398513,241,716,7.026873776399816,0.27779015346217534,6.583673469387755,7.4149377593361
142,421.7,163.92074643287563,242,711,7.088780551761862,0.3009091524242119,6.586065573770492,7.462809917355372
143,420.9,162.80898828586422,226,706,7.001546498768907,0.2668642953837429,6.522633744855967,7.522123893805309
144,423.4,164.0583906892773,221,713,6.965661216131318,0.23563684550460662,6.512295081967213,7.303249097472924
145,424.5,168.6009423988424,226,727,7.061239907332494,0.27394430601819797,6.598360655737705,7.437037037037037
146,420.6,161.48629112782987,227,713,7.131901916121433,0.26031272879234724,6.725761772853185,7.450746268656716
147,416.9,161.26889208882025,217,702,7.196636614028762,0.19614924872214395,6.863366336633663,7.509146341463414
148,412.0,158.36245346251323,212,686,7.144042120086516,0.25280300207679957,6.76657060518732,7.426666666666667
149,416.2,158.59087825807217,218,697,7.159244512895745,0.3084593315591472,6.68503937007874,7.638009049773756
150,417.7,159.38566086348197,217,698,7.140779260336733,0.2086237963313902,6.955882352941177,7.542600896860987
151,416.0,153.81229541952172,215,682,7.100054059075558,0.18329050212429485,6.864197530864198,7.391596638655463
152,414.5,156.06640324625354,212,697,7.1156240321037405,0.16918104509155518,6.823529411764706,7.320689655172414
153,414.0,157.12132608627994,214,700,7.160254310883492,0.14432040818096417,6.911214953271028,7.3428571428571425
154,416.1,158.84125548623837,214,713,7.1404773825195464,0.17804983181272985,6.8532934131736525,7.399719495091164
155,409.6,161.88830168428547,202,713,7.167890528581303,0.1310978314098294,6.930513595166163,7.367461430575035
156,403.6,162.85112492362123,192,710,7.183896732929926,0.19173949532814485,6.895216400911162,7.491341991341991
157,405.3,164.93975331078383,192,712,7.1956446375962,0.2383018666457062,6.6894409937888195,7.5054704595186
158,408.4,170.42248156338476,197,737,7.132308139510902,0.17064552431229113,6.873846153846154,7.420224719101124
159,409.3,173.1563519545911,193,735,7.087086494069038,0.16842753116930806,6.837037037037037,7.429223744292237
160,405.7,167.5351041158572,202,731,7.113499844773015,0.14087984408425255,6.969904240766074,7.376146788990826
161,404.3,170.22472075334875,202,741,6.984543721718438,0.2056483466152975,6.59882005899705,7.214111922141119
