year,mean_population,std_population,min_population,max_population,mean_age,std_age,min_age,max_age
0,20.0,0.0,20,20,0.0,0.0,0.0,0.0
1,20.0,0.0,20,20,1.0,0.0,1.0,1.0
2,20.0,0.0,20,20,2.0,0.0,2.0,2.0
3,20.0,0.0,20,20,3.0,0.0,3.0,3.0
4,20.0,0.0,20,20,4.0,0.0,4.0,4.0
5,20.0,0.0,20,20,5.0,0.0,5.0,5.0
6,20.0,0.0,20,20,6.0,0.0,6.0,6.0
7,20.0,0.0,20,20,7.0,0.0,7.0,7.0
8,19.9,0.316227766016838,19,20,8.0,0.0,8.0,8.0
9,23.0,2.160246899469287,20,26,7.815207835642617,0.8119232839905971,6.576923076923077,9.0
10,25.3,2.7100635498903793,21,29,7.9948473223705605,0.8688066084081091,7.035714285714286,9.523809523809524
11,28.8,2.2010098692292237,25,32,7.791236546633238,0.5968798544698986,7.03125,8.96
12,31.1,2.76686746259295,27,35,8.02604387372414,0.6231786826635298,7.285714285714286,8.892857142857142
13,33.8,2.936362072739365,29,37,8.233543199961442,0.6689188859492002,7.277777777777778,9.206896551724139
14,35.9,4.280446497997869,29,41,8.658472809808647,0.8864061754039645,7.6,10.206896551724139
15,37.7,4.643992535164827,29,43,8.811797032778736,0.6994534630804964,8.146341463414634,10.172413793103448
16,39.7,5.538752366533258,31,49,9.232388697332016,0.9141643296718901,7.877551020408164,10.848484848484848
17,41.8,5.996295152471698,34,51,9.475752719692528,1.0160664304212794,7.862745098039215,11.5
18,44.8,5.308274463305169,37,53,9.480466037293356,0.7324068420998884,8.346153846153847,10.625
19,46.7,5.7358521598799985,37,56,9.796527557423232,0.5577733749136792,8.81132075471698,10.511111111111111
20,48.7,5.774464862170728,39,61,9.90811436533107,0.5104343146441234,8.943396226415095,10.68
21,51.1,6.226288353960699,42,65,9.762157384385782,0.6840363166397634,8.88888888888889,11.061224489795919
22,53.8,7.524773898411981,44,73,9.830110790462058,0.9097735947360154,8.735849056603774,11.816326530612244
23,55.7,8.083591061183418,42,74,10.073761118661942,0.9637279184027104,8.542372881355933,11.634615384615385
24,57.8,7.598245411496876,47,73,10.183306431293882,1.12424135884074,8.533333333333333,11.962962962962964
25,58.2,8.586811592979862,45,74,10.440683712282212,1.0688305844285286,8.78688524590164,11.964912280701755
26,60.3,7.211872926716826,51,75,10.459263995525536,1.1326471516266725,8.96875,11.982758620689655
27,62.5,8.369919686326476,48,80,10.557814814923178,1.138256765416388,8.63076923076923,12.688524590163935
28,65.8,10.464755664185908,49,87,10.360515237915513,1.0335251686413807,8.567164179104477,11.959183673469388
29,66.8,10.507140429250956,52,90,10.383597139779896,0.9395120399782415,9.03076923076923,12.169230769230769
30,67.4,11.17735806589971,48,88,10.183778917819621,0.8927379308751744,8.507692307692308,11.5625
31,68.9,11.675710780171896,51,87,10.190782845944323,0.8116223523295766,8.890625,11.276923076923078
32,62.7,10.863291909504738,46,80,7.887672155099866,0.6638627974741257,7.195652173913044,8.783333333333333
33,64.7,11.175866856758807,47,81,8.09644199265071,0.6423592016861891,7.193548387096774,9.216666666666667
34,64.3,10.306955580254204,49,84,8.200168014082214,0.7448902654784675,7.032258064516129,9.5
35,65.2,10.549354903921325,50,81,8.52174932711714,0.9682573267500957,7.138461538461539,10.620689655172415
36,66.0,11.035296904831233,50,84,8.687677436843497,0.7093103109767002,7.731343283582089,10.051724137931034
37,68.3,11.155965021259053,51,88,8.748401835675754,0.4928712570944623,8.126760563380282,9.75
38,69.0,11.990737165736633,54,89,8.918322732753186,0.5156431296880326,7.857142857142857,9.5
39,70.2,13.019643278950124,52,94,9.104325950419202,0.6219384380865103,7.890243902439025,9.890625
40,71.9,13.747322971723948,55,97,8.908934648546676,0.7543950533587073,7.952941176470588,9.968253968253968
41,73.4,13.688600285557973,57,99,8.91092556764903,0.6040711160265246,7.955056179775281,9.865671641791044
42,73.8,15.922032254430059,54,101,8.933031580701552,0.8203928133492308,7.231578947368421,9.873015873015873
43,75.9,15.11033494738691,57,100,8.652348375720635,0.9846583864771085,6.747474747474747,10.075757575757576
44,75.6,15.435888917281916,55,106,8.620093709724513,0.7724247592226983,7.0,9.603174603174603
45,76.7,14.368561359981575,56,105,8.599158598231842,0.7189563550896778,7.288888888888889,9.771428571428572
46,76.5,14.40871649770066,59,108,8.590689349670138,0.6809878027858421,7.416666666666667,9.666666666666666
47,75.0,14.406788523316209,55,105,8.58669023850582,0.6954741914469277,7.602564102564102,9.472727272727273
48,72.9,16.26482229981147,49,103,8.648938985897008,0.7959441739476455,7.555555555555555,10.116504854368932
49,73.7,16.706951314414674,50,102,8.644115310392348,0.723859665401077,7.674157303370786,9.742424242424242
50,74.0,18.737959096740262,48,107,8.886309150851458,0.7250627779762612,7.861702127659575,10.276923076923078
51,73.6,18.087441929569685,52,101,8.894790140889507,0.7102801662272612,7.65,9.857142857142858
52,74.3,17.166181222909707,57,102,8.748475781709226,0.5085568254771405,8.098360655737705,9.55
53,75.1,18.326968592153417,56,106,8.572592826296418,0.4864397746565802,7.878787878787879,9.206896551724139
54,77.4,19.02162512043128,59,112,8.540704048050024,0.5042632045751818,7.880434782608695,9.452054794520548
55,79.2,19.589112622406695,59,117,8.333008980707024,0.5304794554713568,7.412698412698413,9.24
56,80.9,19.404753140518032,62,122,8.206198332259579,0.5889922677695608,7.386666666666667,8.90983606557377
57,80.9,18.847045155968377,62,121,8.215684000385767,0.7849064590807913,6.89247311827957,9.255813953488373
58,78.0,17.57523510195209,58,109,7.949077134028333,0.5989138663381027,6.91,8.55045871559633
59,75.9,19.795903055374303,56,114,7.95864715130904,0.6619768888569533,6.900990099009901,9.017857142857142
60,73.7,22.106057490601476,55,116,8.147453313540682,0.5721421400496676,7.204081632653061,8.945454545454545
61,73.6,22.741054407295092,54,114,8.110983761100758,0.5196086432307582,7.456310679611651,8.981481481481481
62,75.0,23.22355126446714,53,120,8.116477579222224,0.501171103853697,7.540983606557377,9.070588235294117
63,74.1,22.97559091248314,52,117,8.102930440359238,0.6008883222890131,7.0344827586206895,9.0
64,72.9,22.25333932494427,50,116,8.283246139667245,0.6335322879235407,7.052631578947368,9.0375
65,71.4,23.604142762565125,44,119,8.252878866604853,0.7345478241180506,7.379310344827586,9.573170731707316
66,72.3,23.874905468108373,45,115,8.101082552332288,0.7558664100675905,6.6,8.911111111111111
67,71.5,23.959456495412315,42,113,8.280817727107683,0.6690206145360532,7.288135593220339,9.523809523809524
